,0,1,2,3,4,race,income
5560,1.0,292482.0,-1.0,26.0,38.0, Asian-Pac-Islander,1
5561,-1.0,286736.0,-1.0,66.0,41.0, White,-1
5562,1.0,134455.0,-1.0,37.0,71.0, White,-1
5563,1.0,172413.0,-1.0,33.0,31.0, White,-1
5564,0.0,191370.0,-1.0,46.0,40.0, White,-1
5565,1.0,279294.0,0.0,20.0,30.0, White,-1
5566,1.0,389263.0,-1.0,61.0,40.0, White,1
5567,2.0,303877.0,0.0,32.0,44.0, White,-1
5568,7689.0,164124.0,-1.0,48.0,39.0, Black,1
5569,0.0,111512.0,1.0,42.0,41.0, White,-1
5570,7299.0,266095.0,-1.0,43.0,44.0, White,1
5571,1.0,61589.0,0.0,29.0,39.0, White,-1
5572,1.0,231358.0,-1.0,45.0,40.0, White,-1
5573,1.0,164762.0,-1.0,33.0,40.0, White,-1
5574,0.0,205351.0,1.0,56.0,51.0, White,1
5575,0.0,54577.0,-1.0,58.0,32.0, White,-1
5576,1.0,34433.0,1.0,46.0,31.0, White,-1
5577,1.0,116453.0,-1.0,58.0,49.0, White,-1
5578,1.0,290752.0,2.0,30.0,51.0, White,-1
5579,1.0,255591.0,1.0,29.0,41.0, White,-1
5580,1.0,112531.0,-1.0,45.0,20.0, White,1
5581,1.0,169407.0,-1.0,46.0,40.0, White,1
5582,1.0,172675.0,-1.0,34.0,69.0, White,1
5583,1.0,329015.0,1.0,29.0,40.0, White,-1
5584,0.0,123267.0,-1.0,34.0,55.0, White,1
5585,2.0,81876.0,0.0,56.0,40.0, Black,-1
5586,0.0,173325.0,-1.0,31.0,59.0, Other,-1
5587,1.0,34584.0,-2.0,30.0,45.0, White,-1
5588,100000.0,159044.0,-1.0,57.0,60.0, White,1
5589,0.0,149198.0,-1.0,31.0,45.0, White,1
5590,-1.0,363144.0,-1.0,81.0,2.0, White,-1
5591,0.0,308721.0,1.0,30.0,49.0, White,-1
5592,0.0,259562.0,1.0,30.0,39.0, Asian-Pac-Islander,-1
5593,1.0,168493.0,-1.0,30.0,40.0, White,1
5594,1.0,142509.0,1.0,69.0,2.0, Black,-1
5595,1.0,338355.0,-1.0,62.0,45.0, White,1
5596,0.0,177688.0,-1.0,31.0,40.0, White,-1
5597,2598.0,262626.0,1.0,29.0,40.0, White,-1
5598,1.0,201007.0,0.0,25.0,45.0, White,-1
5599,0.0,176696.0,1.0,30.0,51.0, White,1
5600,1.0,376081.0,-1.0,45.0,45.0, White,1
5601,-1.0,177689.0,-1.0,34.0,55.0, White,1
5602,0.0,350345.0,-1.0,59.0,43.0, White,1
5603,0.0,320465.0,1.0,24.0,24.0, Asian-Pac-Islander,-1
5604,1.0,38158.0,1.0,23.0,41.0, White,-1
5605,1.0,123392.0,0.0,55.0,34.0, Black,-1
5606,1.0,151039.0,-1.0,41.0,40.0, White,1
5607,1.0,484483.0,1.0,41.0,42.0, Black,-1
5608,3.0,329796.0,-1.0,58.0,75.0, White,-1
5609,2.0,148911.0,-1.0,38.0,40.0, White,-1
5610,1.0,301626.0,-1.0,37.0,48.0, White,1
5611,1.0,176327.0,-1.0,49.0,38.0, White,1
5612,0.0,53214.0,0.0,53.0,50.0, White,1
5613,1.0,291417.0,1.0,23.0,24.0, Black,-1
5614,1.0,204542.0,1.0,38.0,51.0, White,1
5615,1.0,476401.0,-1.0,46.0,39.0, White,-1
5616,1.0,224973.0,1.0,30.0,24.0, White,-1
5617,0.0,306238.0,1.0,29.0,41.0, Asian-Pac-Islander,-1
5618,1.0,292033.0,1.0,26.0,46.0, White,-1
5619,1.0,94051.0,-2.0,32.0,24.0, White,-1
5620,2.0,187574.0,-1.0,49.0,49.0, White,1
5621,2175.0,176112.0,1.0,37.0,59.0, White,-1
5622,2.0,749114.0,-1.0,39.0,35.0, White,-1
5623,0.0,230025.0,-3.0,41.0,40.0, Other,-1
5624,1.0,216082.0,2.0,23.0,46.0, Amer-Indian-Eskimo,1
5625,-1.0,105024.0,-1.0,55.0,39.0, White,1
5626,0.0,198213.0,0.0,45.0,39.0, Black,-1
5627,1.0,215429.0,0.0,36.0,39.0, White,-1
5628,1.0,120471.0,-1.0,31.0,48.0, White,1
5629,1.0,199326.0,-1.0,48.0,39.0, Asian-Pac-Islander,-1
5630,1.0,146927.0,0.0,49.0,40.0, White,-1
5631,1.0,174754.0,-1.0,57.0,39.0, White,-1
5632,0.0,189579.0,-1.0,48.0,1.0, White,-1
5633,1.0,249967.0,2.0,22.0,40.0, White,-1
5634,1.0,146589.0,-1.0,53.0,50.0, White,1
5635,1.0,156427.0,0.0,48.0,19.0, White,-1
5636,0.0,236114.0,0.0,43.0,41.0, White,-1
5637,1.0,63372.0,1.0,20.0,29.0, White,-1
5638,0.0,190121.0,1.0,26.0,40.0, White,-1
5639,1.0,126583.0,-1.0,38.0,60.0, White,1
5640,1.0,176765.0,0.0,35.0,39.0, Black,-1
5641,2.0,115171.0,-1.0,41.0,30.0, White,-1
5642,0.0,138899.0,-1.0,57.0,15.0, White,-1
5643,1.0,256873.0,-1.0,39.0,50.0, White,1
5644,2.0,265088.0,-1.0,50.0,39.0, White,-1
5645,1.0,249958.0,-1.0,36.0,33.0, White,-1
5646,1.0,31152.0,-2.0,47.0,40.0, White,-1
5647,1.0,164200.0,2.0,31.0,40.0, White,-1
5648,1.0,67559.0,0.0,47.0,51.0, White,-1
5649,-1.0,174802.0,-1.0,32.0,49.0, White,1
5650,1.0,199763.0,1.0,35.0,48.0, White,-1
5651,8615.0,122256.0,1.0,65.0,39.0, White,1
5652,0.0,188177.0,-2.0,57.0,40.0, White,-1
5653,1.0,96598.0,-1.0,49.0,39.0, White,-1
5654,0.0,189603.0,1.0,26.0,41.0, White,-1
5655,1.0,140600.0,1.0,42.0,33.0, Black,-1
5656,1.0,255711.0,1.0,37.0,26.0, White,-1
5657,1.0,260793.0,-1.0,34.0,40.0, White,1
5658,1.0,171840.0,1.0,41.0,40.0, White,1
5659,-1.0,151335.0,2.0,38.0,41.0, White,-1
5660,1.0,192879.0,-1.0,56.0,40.0, White,1
5661,1.0,95210.0,1.0,20.0,32.0, White,-1
5662,1.0,86963.0,0.0,34.0,41.0, White,-1
5663,0.0,228733.0,-1.0,54.0,42.0, Other,1
5664,2.0,192654.0,0.0,34.0,34.0, White,-1
5665,1.0,284083.0,-2.0,73.0,40.0, Black,-1
5666,2.0,43279.0,-1.0,55.0,50.0, White,1
5667,0.0,190053.0,1.0,31.0,41.0, White,-1
5668,1.0,306124.0,0.0,52.0,41.0, White,1
5669,1.0,222006.0,-1.0,32.0,50.0, White,1
5670,0.0,381658.0,1.0,31.0,51.0, White,-1
5671,2.0,216372.0,-1.0,32.0,15.0, Black,-1
5672,1.0,213732.0,1.0,31.0,50.0, White,1
5673,1.0,112286.0,0.0,36.0,40.0, White,-1
5674,1.0,208287.0,0.0,41.0,43.0, White,1
5675,-1.0,352640.0,0.0,40.0,41.0, White,-1
5676,2.0,129625.0,1.0,21.0,29.0, White,-1
5677,1.0,249560.0,1.0,33.0,44.0, White,-1
5678,1.0,178763.0,1.0,52.0,40.0, White,-1
5679,-1.0,173557.0,-2.0,76.0,10.0, White,-1
5680,0.0,167683.0,-1.0,60.0,35.0, White,-1
5681,1.0,81583.0,-1.0,60.0,41.0, White,-1
5682,1.0,160679.0,-2.0,56.0,80.0, White,1
5683,0.0,163334.0,-1.0,42.0,32.0, White,-1
5684,1.0,152199.0,1.0,26.0,40.0, White,-1
5685,7299.0,106190.0,-1.0,54.0,60.0, White,1
5686,-1.0,160011.0,2.0,71.0,38.0, White,-1
5687,3432.0,250275.0,-2.0,71.0,29.0, White,-1
5688,1.0,78419.0,1.0,44.0,40.0, White,1
5689,1.0,131388.0,1.0,34.0,39.0, White,-1
5690,1.0,166937.0,-1.0,46.0,41.0, White,-1
5691,0.0,380371.0,-1.0,61.0,41.0, White,-1
5692,1.0,79199.0,1.0,33.0,34.0, White,-1
5693,2.0,342173.0,1.0,43.0,36.0, White,-1
5694,1.0,182627.0,-1.0,43.0,40.0, White,1
5695,1.0,339482.0,-1.0,65.0,60.0, White,-1
5696,15025.0,381164.0,-1.0,30.0,55.0, White,1
5697,1.0,300830.0,2.0,52.0,20.0, White,-1
5698,1.0,240996.0,-1.0,49.0,42.0, Asian-Pac-Islander,-1
5699,1.0,149233.0,1.0,25.0,41.0, White,-1
5700,1.0,168220.0,-1.0,48.0,48.0, White,-1
5701,2886.0,286497.0,-1.0,58.0,45.0, White,-1
5702,1.0,305607.0,-1.0,41.0,40.0, White,1
5703,15024.0,109782.0,-1.0,39.0,49.0, White,1
5704,1.0,188807.0,-1.0,33.0,38.0, White,-1
5705,-1.0,240184.0,-1.0,43.0,48.0, White,-1
5706,1.0,459476.0,1.0,33.0,50.0, White,-1
5707,0.0,162520.0,-1.0,44.0,35.0, White,-1
5708,0.0,145457.0,-1.0,43.0,29.0, White,1
5709,0.0,129589.0,-3.0,36.0,73.0, White,1
5710,1.0,27455.0,0.0,41.0,45.0, White,1
5711,1.0,195268.0,0.0,44.0,40.0, White,1
5712,0.0,55283.0,0.0,48.0,39.0, White,1
5713,0.0,167366.0,1.0,39.0,45.0, White,1
5714,1.0,27814.0,-1.0,44.0,40.0, White,-1
5715,0.0,165299.0,2.0,20.0,38.0, White,-1
5716,2.0,274661.0,0.0,19.0,50.0, White,-1
5717,0.0,317188.0,-1.0,24.0,45.0, White,1
5718,1.0,163248.0,-1.0,39.0,63.0, White,-1
5719,1.0,170419.0,-1.0,37.0,31.0, White,-1
5720,-1.0,55964.0,0.0,28.0,39.0, Black,-1
5721,2.0,76635.0,-1.0,43.0,40.0, White,-1
5722,1.0,366077.0,2.0,28.0,40.0, White,-1
5723,1.0,349376.0,2.0,25.0,40.0, White,-1
5724,1.0,286835.0,0.0,21.0,11.0, White,-1
5725,1.0,373272.0,0.0,36.0,40.0, White,-1
5726,1.0,161988.0,0.0,20.0,39.0, White,-1
5727,14346.0,543937.0,-1.0,47.0,49.0, White,1
5728,1.0,109106.0,-1.0,45.0,40.0, White,1
5729,2.0,110162.0,-1.0,48.0,45.0, White,-1
5730,2.0,34121.0,1.0,27.0,44.0, White,-1
5731,-1.0,118520.0,-1.0,48.0,59.0, White,-1
5732,1.0,117798.0,1.0,23.0,9.0, White,-1
5733,0.0,353891.0,-1.0,36.0,59.0, White,-1
5734,1.0,200474.0,-3.0,49.0,40.0, White,-1
5735,1.0,258528.0,0.0,20.0,24.0, White,-1
5736,1.0,190377.0,-1.0,28.0,45.0, White,-1
5737,1.0,174712.0,-1.0,29.0,41.0, Black,-1
5738,1.0,179423.0,-1.0,25.0,40.0, White,-1
5739,1.0,329536.0,1.0,18.0,40.0, White,-1
5740,1.0,273829.0,-1.0,30.0,52.0, White,-1
5741,1.0,256525.0,1.0,44.0,40.0, White,-1
5742,2.0,196010.0,1.0,45.0,39.0, White,-1
5743,0.0,282664.0,-1.0,61.0,39.0, White,-1
5744,0.0,72643.0,1.0,31.0,51.0, White,-1
5745,2.0,50306.0,-1.0,27.0,47.0, White,-1
5746,1.0,203244.0,1.0,21.0,33.0, White,-1
5747,7687.0,172631.0,-1.0,56.0,39.0, White,1
5748,1.0,202179.0,-1.0,42.0,59.0, White,1
5749,1.0,176849.0,-1.0,61.0,40.0, White,-1
5750,2.0,176149.0,-1.0,51.0,40.0, Black,1
5751,2229.0,39958.0,-1.0,59.0,38.0, White,-1
5752,1.0,292471.0,-1.0,32.0,51.0, White,-1
5753,0.0,161296.0,-1.0,42.0,24.0, White,-1
5754,0.0,355333.0,0.0,47.0,45.0, White,1
5755,1.0,182470.0,-2.0,57.0,40.0, White,1
5756,3105.0,69357.0,-1.0,49.0,55.0, White,1
5757,0.0,102072.0,-1.0,58.0,39.0, White,1
5758,1.0,165814.0,2.0,21.0,39.0, Other,-1
5759,1.0,318268.0,-1.0,47.0,36.0, White,-1
5760,1.0,117615.0,1.0,23.0,40.0, White,-1
5761,1.0,170728.0,-1.0,39.0,40.0, White,-1
5762,1.0,413307.0,-1.0,42.0,39.0, White,-1
5763,1.0,190466.0,1.0,22.0,29.0, White,-1
5764,1.0,90271.0,-2.0,54.0,50.0, White,1
5765,4065.0,217305.0,0.0,34.0,22.0, White,-1
5766,0.0,97242.0,-1.0,64.0,0.0, White,-1
5767,1.0,123440.0,-1.0,51.0,39.0, White,1
5768,1.0,420292.0,1.0,51.0,39.0, Black,-1
5769,2.0,498338.0,0.0,48.0,50.0, White,-1
5770,1.0,248541.0,1.0,26.0,39.0, Black,-1
5771,1.0,137368.0,-1.0,46.0,41.0, Asian-Pac-Islander,1
5772,1.0,272919.0,-1.0,45.0,40.0, White,-1
5773,1.0,206065.0,-1.0,53.0,39.0, White,-1
5774,-1.0,92153.0,2.0,59.0,41.0, Black,-1
5775,1.0,163208.0,-1.0,39.0,40.0, Amer-Indian-Eskimo,-1
5776,1.0,195870.0,-1.0,36.0,40.0, White,-1
5777,1.0,117779.0,0.0,26.0,39.0, White,-1
5778,1.0,120038.0,2.0,20.0,19.0, White,-1
5779,1.0,221772.0,1.0,34.0,40.0, Black,-1
5780,1.0,342173.0,-1.0,43.0,15.0, White,-1
5781,1.0,176368.0,3.0,22.0,20.0, White,-1
5782,1.0,133249.0,1.0,24.0,41.0, White,-1
5783,0.0,169110.0,0.0,27.0,39.0, White,-1
5784,0.0,159455.0,0.0,35.0,39.0, White,-1
5785,1.0,174471.0,1.0,26.0,44.0, White,-1
5786,1.0,361287.0,-1.0,43.0,42.0, Asian-Pac-Islander,-1
5787,-1.0,447588.0,1.0,54.0,41.0, White,-1
5788,0.0,309006.0,-2.0,28.0,39.0, Black,-1
5789,2.0,248451.0,-1.0,63.0,39.0, White,-1
5790,1.0,161151.0,-1.0,35.0,40.0, White,-1
5791,1.0,212475.0,-1.0,37.0,40.0, White,1
5792,15025.0,170881.0,-1.0,47.0,55.0, White,1
5793,0.0,233875.0,-1.0,44.0,40.0, White,1
5794,2.0,163062.0,-1.0,52.0,40.0, White,1
5795,1.0,348704.0,-1.0,35.0,40.0, White,-1
5796,-1.0,34859.0,-1.0,46.0,44.0, White,1
5797,1.0,206872.0,2.0,22.0,39.0, White,-1
5798,1.0,349242.0,-1.0,49.0,60.0, White,1
5799,1.0,130850.0,1.0,22.0,20.0, White,-1
5800,2.0,415360.0,-1.0,21.0,40.0, White,-1
5801,1.0,132201.0,1.0,30.0,41.0, White,-1
5802,2.0,202477.0,0.0,44.0,45.0, White,-1
5803,0.0,224433.0,-2.0,27.0,39.0, White,-1
5804,0.0,236815.0,1.0,23.0,32.0, White,-1
5805,1.0,107667.0,1.0,22.0,10.0, White,-1
5806,2.0,102781.0,-1.0,48.0,50.0, White,-1
5807,1.0,221412.0,2.0,17.0,17.0, Black,-1
5808,1.0,211582.0,-2.0,76.0,1.0, White,-1
5809,2.0,52654.0,-1.0,41.0,39.0, White,-1
5810,1.0,276316.0,-1.0,23.0,40.0, White,-1
5811,1.0,134624.0,0.0,33.0,43.0, Black,-1
5812,2.0,215488.0,-1.0,45.0,21.0, Black,-1
5813,1.0,266541.0,-1.0,53.0,40.0, White,1
5814,1.0,265818.0,0.0,36.0,44.0, White,-1
5815,0.0,67727.0,-1.0,46.0,58.0, White,-1
5816,1.0,178960.0,-1.0,35.0,45.0, White,-1
5817,1.0,241140.0,-1.0,36.0,40.0, White,1
5818,1.0,176555.0,1.0,37.0,47.0, White,-1
5819,1.0,169190.0,0.0,47.0,43.0, White,-1
5820,0.0,282472.0,-1.0,38.0,58.0, White,-1
5821,1.0,157082.0,0.0,52.0,40.0, White,1
5822,15025.0,99370.0,0.0,38.0,50.0, White,1
5823,0.0,415001.0,-1.0,37.0,70.0, White,-1
5824,1.0,338326.0,-1.0,65.0,39.0, White,-1
5825,2.0,59619.0,-1.0,50.0,68.0, White,-1
5826,1.0,220436.0,0.0,26.0,41.0, White,-1
5827,1.0,115923.0,-1.0,55.0,39.0, White,-1
5828,2.0,27037.0,1.0,18.0,12.0, White,-1
5829,1.0,170729.0,2.0,19.0,15.0, White,-1
5830,0.0,183171.0,0.0,62.0,41.0, White,-1
5831,0.0,192374.0,-1.0,47.0,35.0, White,1
5832,-1.0,165709.0,-1.0,81.0,16.0, White,-1
5833,1.0,128563.0,1.0,28.0,39.0, Black,-1
5834,1.0,209427.0,-2.0,57.0,37.0, White,-1
5835,1.0,121520.0,-1.0,40.0,54.0, White,-1
5836,1.0,93807.0,-1.0,42.0,38.0, White,1
5837,0.0,133616.0,-1.0,32.0,41.0, White,-1
5838,1.0,391339.0,2.0,21.0,30.0, White,-1
5839,1.0,96373.0,-1.0,48.0,60.0, White,1
5840,2.0,203904.0,1.0,24.0,24.0, White,-1
5841,0.0,196206.0,0.0,51.0,61.0, White,-1
5842,2.0,195996.0,0.0,25.0,41.0, White,-1
5843,2.0,50886.0,1.0,18.0,5.0, White,-1
5844,1.0,186859.0,0.0,22.0,40.0, White,-1
5845,2.0,201138.0,-1.0,47.0,49.0, White,-1
5846,1.0,111006.0,1.0,36.0,35.0, Amer-Indian-Eskimo,-1
5847,2175.0,190476.0,-1.0,41.0,40.0, White,-1
5848,-1.0,173949.0,-1.0,68.0,7.0, White,1
5849,1.0,168753.0,1.0,19.0,22.0, White,-1
5850,2.0,110237.0,1.0,18.0,10.0, White,-1
5851,1.0,287668.0,2.0,37.0,40.0, Black,-1
5852,1.0,224965.0,1.0,22.0,24.0, White,-1
5853,1.0,394831.0,-1.0,27.0,18.0, White,-1
5854,1.0,37629.0,-1.0,40.0,40.0, White,-1
5855,0.0,29316.0,-1.0,74.0,38.0, White,-1
5856,5014.0,37325.0,-1.0,36.0,39.0, White,-1
5857,1.0,420762.0,0.0,32.0,40.0, White,1
5858,2.0,482739.0,1.0,20.0,41.0, White,-1
5859,1.0,206224.0,2.0,22.0,40.0, White,-1
5860,1.0,101374.0,-2.0,27.0,39.0, White,-1
5861,2.0,185375.0,-1.0,66.0,30.0, White,-1
5862,1.0,216870.0,-1.0,67.0,50.0, White,-1
5863,1.0,256032.0,1.0,67.0,36.0, White,-1
5864,3327.0,348155.0,-1.0,49.0,53.0, White,-1
5865,0.0,190305.0,1.0,26.0,41.0, White,-1
5866,0.0,25942.0,-1.0,52.0,58.0, White,-1
5867,0.0,176743.0,-1.0,26.0,60.0, White,1
5868,1.0,166967.0,0.0,34.0,20.0, White,-1
5869,1.0,86383.0,-1.0,50.0,50.0, White,-1
5870,0.0,320518.0,0.0,52.0,51.0, Black,-1
5871,-1.0,190303.0,0.0,34.0,38.0, White,1
5872,1.0,111894.0,1.0,42.0,39.0, Black,-1
5873,0.0,45807.0,-1.0,29.0,38.0, White,-1
5874,2908.0,108507.0,-1.0,61.0,40.0, White,-1
5875,3103.0,120550.0,-1.0,40.0,38.0, White,1
5876,10520.0,164540.0,1.0,38.0,45.0, White,1
5877,1.0,323158.0,-2.0,36.0,83.0, White,-1
5878,1.0,65399.0,1.0,30.0,30.0, Amer-Indian-Eskimo,-1
5879,1.0,414881.0,1.0,21.0,40.0, White,-1
5880,2.0,161618.0,-1.0,28.0,44.0, White,-1
5881,2.0,224960.0,-1.0,61.0,40.0, Black,-1
5882,15025.0,261396.0,-1.0,37.0,45.0, White,1
5883,2.0,231825.0,1.0,59.0,40.0, White,-1
5884,1153.0,184027.0,-1.0,44.0,50.0, White,-1
5885,1.0,133070.0,-1.0,45.0,40.0, White,-1
5886,1.0,35042.0,-1.0,31.0,40.0, White,-1
5887,0.0,304222.0,2.0,35.0,51.0, White,-1
5888,0.0,50447.0,2.0,64.0,41.0, White,-1
5889,0.0,146103.0,0.0,41.0,20.0, White,1
5890,0.0,267443.0,1.0,27.0,20.0, Black,-1
5891,1.0,121250.0,1.0,21.0,30.0, White,-1
5892,1.0,192581.0,2.0,23.0,45.0, White,-1
5893,1.0,211038.0,2.0,34.0,40.0, White,-1
5894,5014.0,346135.0,0.0,29.0,45.0, White,-1
5895,0.0,202215.0,2.0,28.0,50.0, White,-1
5896,1.0,159307.0,2.0,21.0,14.0, Asian-Pac-Islander,-1
5897,2.0,310169.0,1.0,19.0,29.0, White,-1
5898,-1.0,193260.0,-1.0,33.0,42.0, White,1
5899,1.0,200099.0,-1.0,25.0,39.0, White,-1
5900,1.0,38363.0,-1.0,31.0,45.0, White,-1
5901,1.0,76289.0,0.0,46.0,40.0, White,-1
5902,0.0,243674.0,-1.0,31.0,49.0, White,-1
5903,2.0,68881.0,0.0,66.0,20.0, Asian-Pac-Islander,-1
5904,1.0,103606.0,-2.0,35.0,40.0, White,-1
5905,0.0,88066.0,-1.0,61.0,22.0, White,-1
5906,1.0,186213.0,-1.0,49.0,49.0, White,-1
5907,0.0,257924.0,1.0,27.0,51.0, White,-1
5908,1.0,200238.0,1.0,28.0,40.0, Black,-1
5909,27829.0,124985.0,-1.0,58.0,54.0, White,1
5910,1.0,227679.0,1.0,32.0,39.0, Black,-1
5911,2.0,117221.0,2.0,21.0,24.0, White,-1
5912,1.0,76154.0,1.0,28.0,51.0, White,-1
5913,1.0,98674.0,1.0,19.0,16.0, White,-1
5914,0.0,155828.0,1.0,25.0,43.0, White,-1
5915,0.0,283773.0,1.0,32.0,41.0, White,-1
5916,0.0,281916.0,-2.0,73.0,4.0, White,-1
5917,1.0,186193.0,-1.0,41.0,40.0, White,1
5918,1.0,202168.0,-1.0,35.0,40.0, White,-1
5919,1.0,365692.0,-1.0,59.0,41.0, White,1
5920,3.0,187544.0,0.0,24.0,38.0, White,-1
5921,1.0,209442.0,-1.0,36.0,19.0, White,-1
5922,2.0,126960.0,-1.0,34.0,60.0, White,-1
5923,1.0,110038.0,-1.0,44.0,40.0, White,-1
5924,1.0,104673.0,0.0,44.0,44.0, White,-1
5925,0.0,437291.0,-1.0,57.0,36.0, White,1
5926,4651.0,259657.0,-1.0,44.0,41.0, White,-1
5927,2.0,219691.0,1.0,22.0,29.0, White,-1
5928,0.0,134757.0,0.0,22.0,34.0, White,-1
5929,-1.0,120552.0,-1.0,42.0,49.0, White,1
5930,1.0,25813.0,-1.0,39.0,54.0, White,-1
5931,1.0,63605.0,0.0,43.0,31.0, White,1
5932,0.0,325503.0,0.0,20.0,40.0, Black,-1
5933,1.0,211250.0,-1.0,48.0,39.0, White,-1
5934,2.0,206696.0,0.0,46.0,39.0, White,-1
5935,0.0,427978.0,2.0,31.0,41.0, Black,-1
5936,14084.0,218560.0,1.0,54.0,16.0, White,1
5937,0.0,163395.0,0.0,72.0,35.0, White,1
5938,1.0,125003.0,1.0,54.0,55.0, White,-1
5939,1.0,107419.0,-1.0,37.0,40.0, White,-1
5940,1.0,152384.0,-1.0,55.0,48.0, White,1
5941,1.0,161235.0,0.0,40.0,29.0, White,1
5942,2.0,213806.0,0.0,27.0,41.0, White,-1
5943,0.0,204474.0,-1.0,34.0,55.0, White,1
5944,0.0,377811.0,1.0,36.0,51.0, White,1
5945,1.0,116379.0,1.0,21.0,41.0, White,-1
5946,0.0,211915.0,-1.0,34.0,39.0, White,-1
5947,-1.0,258766.0,-1.0,57.0,59.0, White,-1
5948,0.0,327447.0,0.0,41.0,36.0, White,1
5949,1.0,301208.0,1.0,25.0,19.0, White,-1
5950,2.0,186227.0,-1.0,26.0,36.0, White,-1
5951,0.0,203937.0,1.0,24.0,51.0, White,-1
5952,0.0,192249.0,1.0,28.0,46.0, White,-1
5953,2.0,152044.0,2.0,28.0,40.0, White,-1
5954,1.0,201464.0,2.0,31.0,40.0, White,-1
5955,1.0,156590.0,0.0,43.0,36.0, White,1
5956,1.0,115861.0,-1.0,53.0,40.0, White,-1
5957,1.0,108505.0,-1.0,31.0,40.0, White,-1
5958,1.0,359295.0,-2.0,57.0,39.0, White,-1
5959,1.0,83012.0,0.0,32.0,39.0, White,-1
5960,1.0,78826.0,2.0,20.0,20.0, White,-1
5961,1.0,200976.0,0.0,28.0,36.0, White,-1
5962,0.0,107175.0,1.0,39.0,38.0, White,-1
5963,2.0,189683.0,1.0,37.0,29.0, Black,-1
5964,0.0,90624.0,0.0,37.0,49.0, White,-1
5965,-1.0,325781.0,-1.0,43.0,69.0, White,1
5966,0.0,242560.0,0.0,47.0,34.0, Black,-1
5967,2.0,90947.0,1.0,20.0,40.0, White,-1
5968,7689.0,165683.0,-1.0,63.0,60.0, White,1
5969,1.0,162613.0,1.0,33.0,40.0, Black,-1
5970,0.0,205437.0,1.0,46.0,41.0, White,1
5971,1.0,97415.0,-2.0,52.0,40.0, Asian-Pac-Islander,-1
5972,1.0,184867.0,-1.0,44.0,16.0, White,-1
5973,1.0,165235.0,-1.0,35.0,40.0, White,-1
5974,1.0,115794.0,-1.0,49.0,40.0, White,-1
5975,1.0,368480.0,-2.0,61.0,22.0, White,-1
5976,0.0,53077.0,-1.0,29.0,45.0, White,-1
5977,0.0,134584.0,-3.0,29.0,50.0, White,1
5978,1.0,153481.0,1.0,34.0,35.0, White,-1
5979,3.0,109730.0,1.0,38.0,51.0, White,1
5980,1.0,180317.0,-1.0,38.0,50.0, Asian-Pac-Islander,1
5981,1.0,236331.0,-1.0,44.0,25.0, White,-1
5982,2.0,141878.0,1.0,20.0,40.0, White,-1
5983,0.0,367667.0,0.0,22.0,39.0, White,-1
5984,0.0,203530.0,1.0,26.0,41.0, White,-1
5985,1.0,119568.0,-1.0,60.0,50.0, White,1
5986,-1.0,108289.0,0.0,58.0,40.0, White,-1
5987,3.0,385458.0,-1.0,40.0,40.0, White,-1
5988,1.0,162014.0,-1.0,43.0,40.0, White,-1
5989,1.0,349038.0,-1.0,34.0,40.0, White,-1
5990,0.0,45126.0,1.0,35.0,40.0, Black,-1
5991,1.0,112802.0,-1.0,45.0,50.0, White,-1
5992,2.0,183649.0,0.0,30.0,40.0, White,-1
5993,1.0,177130.0,-1.0,38.0,35.0, White,-1
5994,1.0,239765.0,-1.0,38.0,40.0, White,-1
5995,1.0,150370.0,1.0,27.0,39.0, White,-1
5996,2.0,293099.0,1.0,20.0,61.0, White,-1
5997,1.0,200099.0,-1.0,25.0,59.0, White,1
5998,1.0,91846.0,-1.0,43.0,46.0, White,-1
5999,1.0,324969.0,1.0,26.0,40.0, White,-1
6000,0.0,84624.0,-1.0,79.0,8.0, White,-1
6001,3.0,252936.0,0.0,46.0,42.0, Other,-1
6002,100000.0,44013.0,0.0,54.0,50.0, White,1
6003,1.0,154853.0,-1.0,30.0,40.0, White,-1
6004,3104.0,99319.0,0.0,52.0,48.0, White,1
6005,0.0,182581.0,-1.0,41.0,41.0, White,1
6006,1.0,93210.0,-2.0,32.0,40.0, Asian-Pac-Islander,-1
6007,1.0,100123.0,-1.0,52.0,45.0, White,1
6008,7299.0,114938.0,-1.0,50.0,40.0, White,1
6009,1.0,121297.0,1.0,42.0,41.0, White,-1
6010,0.0,189928.0,0.0,37.0,30.0, White,1
6011,7299.0,157758.0,-1.0,35.0,39.0, White,1
6012,0.0,39245.0,1.0,29.0,46.0, White,-1
6013,1.0,133872.0,-1.0,31.0,41.0, White,-1
6014,1.0,505990.0,0.0,23.0,40.0, White,-1
6015,2328.0,183384.0,-1.0,70.0,16.0, White,-1
6016,9387.0,193225.0,-1.0,66.0,40.0, White,1
6017,0.0,140761.0,-1.0,40.0,49.0, White,1
6018,1.0,549359.0,1.0,23.0,39.0, White,-1
6019,0.0,179020.0,0.0,29.0,49.0, White,-1
6020,1.0,190561.0,-1.0,58.0,59.0, White,1
6021,0.0,80934.0,0.0,49.0,34.0, White,-1
6022,1.0,319064.0,-1.0,51.0,60.0, Black,-1
6023,1.0,297104.0,-2.0,35.0,40.0, Black,-1
6024,1.0,170572.0,-1.0,54.0,60.0, White,1
6025,1.0,240747.0,-1.0,30.0,40.0, White,1
6026,1.0,297554.0,-1.0,31.0,40.0, White,-1
6027,0.0,169916.0,-1.0,24.0,38.0, White,-1
